City and Date,Date,City,Raw Number of Posts,Residual After Controlling for Time,Good Sunset,Latitude,Longitude,State Name,City Name,Date of Last Change,Missing Days (#),CO (in parts per million),NO2 (in parts per billion),SO2 (in parts per billion),Ozone (in parts per million),AQI,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
San_Diego2016-02-28,2/28/2016,San_Diego,270,0.079717849,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.6,18,0.2,0.049,45,2/28/2016,66.8,56.9,61.5,66.8,56.9,61.5,55,79.7,0,0,0,,0,0,,9.5,281.8,1016.3,84.4,6.9,,,,,2016-02-28T06:17:56,2016-02-28T17:44:50,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-02-29,2/29/2016,San_Diego,176,-0.125254505,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.8,31,0.3,0.055,51,2/29/2016,68.8,57,61.2,68.8,57,61.2,55.4,82,0,0,0,,0,0,,10.3,306.6,1016.8,73.7,3.7,,,,,2016-02-29T06:16:45,2016-02-29T17:45:39,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-01,3/1/2016,San_Diego,133,-0.273599306,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.8,31,0.5,0.06,67,3/1/2016,67.3,57.3,61.1,67.3,57.3,61.1,55.9,83.9,0,0,0,,0,0,,8.2,294.4,1018.4,78,3.6,,,,,2016-03-01T06:15:34,2016-03-01T17:46:26,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-02,3/2/2016,San_Diego,174,-0.093028095,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.7,35,0.4,0.045,42,3/2/2016,66.9,54.5,60.6,66.9,54.5,60.6,54.5,81.3,0,0,0,,0,0,,9.8,307.2,1018.5,75.7,5.6,,,,,2016-03-02T06:14:22,2016-03-02T17:47:14,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-03,3/3/2016,San_Diego,27,-0.821257335,0,32.701492,-117.149653,California,San Diego,11/8/2021,5,0.6,23,0.2,0.031,29,3/3/2016,66.1,56.4,60.7,66.1,56.4,60.7,54.2,79.8,0,0,0,,0,0,23.1,12.3,323.9,1018.2,84.2,8.5,,,,,2016-03-03T06:13:09,2016-03-03T17:48:01,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-09,3/9/2016,San_Diego,175,-0.096100032,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.9,33,0.2,0.044,41,3/9/2016,68.4,51.4,59.9,68.4,51.4,59.9,49.1,68.2,0,0,0,,0,0,,14,307.3,1016.6,35.9,9.8,,,,,2016-03-09T06:05:41,2016-03-09T17:52:37,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-10,3/10/2016,San_Diego,179,-0.05624386,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.2,41,0.3,0.034,31,3/10/2016,69.4,55.2,61.7,69.4,55.2,61.7,54.8,78.6,0,0,0,,0,0,,10.7,296.6,1017.2,72.9,9.6,,,,,2016-03-10T06:04:25,2016-03-10T17:53:22,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-11,3/11/2016,San_Diego,112,-0.49018425,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.7,23,0.2,0.041,38,3/11/2016,65.5,55.8,60.2,65.5,55.8,60.2,53.1,78.2,0.14,100,12.5,rain,0,0,28.9,16.9,253.6,1016.9,85.9,7.4,,,,,2016-03-11T06:03:08,2016-03-11T17:54:07,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-12,3/12/2016,San_Diego,169,-0.182871585,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.5,23,0.1,0.039,36,3/12/2016,63.3,56,59.6,63.3,56,59.6,44.9,58.5,0,0,0,,0,0,26.4,14.1,301.4,1021.7,65.5,9.9,,,,,2016-03-12T06:01:51,2016-03-12T17:54:51,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-13,3/13/2016,San_Diego,192,-0.333213392,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.4,17,0.2,0.04,37,3/13/2016,64.4,55.6,60.1,64.4,55.6,60.1,48.5,65.7,0,0,0,,0,0,46.1,14,309.9,1021.7,77.8,9.8,,,,,2016-03-13T07:00:34,2016-03-13T18:55:35,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-14,3/14/2016,San_Diego,185,-0.143023012,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.6,26,0.3,0.033,31,3/14/2016,66.9,59.2,62.2,66.9,59.2,62.2,54.8,76.9,0,0,0,,0,0,20.8,13.1,308.6,1020.2,85.9,9.8,,,,,2016-03-14T06:59:17,2016-03-14T18:56:20,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-15,3/15/2016,San_Diego,200,0.004737933,0,32.701492,-117.149653,California,San Diego,11/8/2021,2,0.9,33,0.4,0.033,31,3/15/2016,69.1,55.6,62.3,69.1,55.6,62.3,54,75.3,0,0,0,,0,0,,11.4,312.9,1016.2,36,9.8,,,,,2016-03-15T06:57:59,2016-03-15T18:57:04,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-18,3/18/2016,San_Diego,120,-0.500695867,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.4,20,0.1,0.046,43,3/18/2016,68.2,59.8,62.3,68.2,59.8,62.3,54.5,76.1,0,0,0,,0,0,,14.4,308.1,1014.2,73.1,8.5,,,,,2016-03-18T06:54:04,2016-03-18T18:59:14,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-19,3/19/2016,San_Diego,252,0.189021535,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.3,14,0.1,0.043,40,3/19/2016,65.6,58.1,61.4,65.6,58.1,61.4,53.5,75.4,0,0,0,,0,0,,10.4,313.8,1016.4,84.7,9.8,,,,,2016-03-19T06:52:46,2016-03-19T18:59:58,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-20,3/20/2016,San_Diego,273,0.029444612,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.3,19,0.1,0.043,40,3/20/2016,67.8,58,61.5,67.8,58,61.5,53.8,76.4,0,0,0,,0,0,25.3,11.5,312.3,1018.2,89.9,9.3,,,,,2016-03-20T06:51:27,2016-03-20T19:00:41,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-03-21,3/21/2016,San_Diego,35,-0.90670688,0,32.701492,-117.149653,California,San Diego,11/8/2021,14,0.3,13,0.2,0.03,28,3/21/2016,67,59.2,62.2,67,59.2,62.2,54,74.7,0,0,0,,0,0,,13.7,322.4,1019.4,88,9.4,,,,,2016-03-21T06:50:08,2016-03-21T19:01:24,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-05,4/5/2016,San_Diego,392,0.980572412,1,32.701492,-117.149653,California,San Diego,11/8/2021,0,1,36,0.3,0.041,38,4/5/2016,73.5,56.3,63.6,73.5,56.3,63.6,53.6,72.4,0,0,0,,0,0,,8.1,277.9,1018,74.9,7.5,,,,,2016-04-05T06:30:37,2016-04-05T19:12:01,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-06,4/6/2016,San_Diego,137,-0.342967891,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.9,47,0.1,0.034,31,4/6/2016,75.1,57.2,63.5,75.1,57.2,63.5,55.9,77.7,0,0,0,,0,0,,11,228.1,1018.5,87.1,7.1,,,,,2016-04-06T06:29:21,2016-04-06T19:12:43,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-07,4/7/2016,San_Diego,91,-0.556213116,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.4,23,0.1,0.03,28,4/7/2016,64.2,60.7,62.6,64.2,60.7,62.6,57,82.1,0.34,100,50,rain,0,0,19.7,12,348.7,1015.3,95.5,8.4,,,,,2016-04-07T06:28:05,2016-04-07T19:13:25,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-08,4/8/2016,San_Diego,168,-0.25660822,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.4,22,0.1,0.04,37,4/8/2016,64.4,59.2,61.7,64.4,59.2,61.7,56.9,84.2,0.06,100,20.83,rain,0,0,,11.3,208.6,1014.2,92.4,8.7,,,,,2016-04-08T06:26:50,2016-04-08T19:14:08,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-09,4/9/2016,San_Diego,72,-0.726276134,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.8,20,0.1,0.024,22,4/9/2016,66,57.8,62.5,66,57.8,62.5,55.4,78,0.01,100,4.17,rain,0,0,,12.6,166,1013.7,80.7,9.6,,,,,2016-04-09T06:25:35,2016-04-09T19:14:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-10,4/10/2016,San_Diego,242,-0.127840653,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,9,0.2,0.04,37,4/10/2016,66.2,58.2,62.5,66.2,58.2,62.5,55.2,77.1,0.23,100,16.67,rain,0,0,20.8,13.4,179,1012.8,74.3,9.4,,,,,2016-04-10T06:24:20,2016-04-10T19:15:33,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-11,4/11/2016,San_Diego,210,-0.016077989,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.7,21,0.2,0.037,34,4/11/2016,68.9,58.2,63.1,68.9,58.2,63.1,54,72.9,0,0,0,,0,0,,12.6,305.9,1018,64.6,9.9,,,,,2016-04-11T06:23:06,2016-04-11T19:16:16,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-12,4/12/2016,San_Diego,188,-0.056214183,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.7,21,0.3,0.035,32,4/12/2016,68.1,59,63,68.1,59,63,54.4,74.1,0,0,0,,0,0,18.3,12.3,296.9,1020.9,72.7,9.9,,,,,2016-04-12T06:21:53,2016-04-12T19:16:58,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-13,4/13/2016,San_Diego,197,-0.036992174,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,11,0.3,0.039,36,4/13/2016,67.1,60.2,63.1,67.1,60.2,63.1,53,69.9,0,0,0,,0,0,,11.1,305.6,1019.2,79.7,9.9,,,,,2016-04-13T06:20:40,2016-04-13T19:17:41,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-14,4/14/2016,San_Diego,170,-0.153534459,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,15,0.2,0.045,42,4/14/2016,68.6,59.8,63.2,68.6,59.8,63.2,52,67.3,0,0,0,,0,0,23,15,272.8,1015.1,78.2,9.6,,,,,2016-04-14T06:19:28,2016-04-14T19:18:24,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-15,4/15/2016,San_Diego,189,-0.148846378,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.7,33,0.1,0.049,45,4/15/2016,69,57.4,63.2,69,57.4,63.2,49.1,61.1,0,0,0,,0,0,20.8,15.7,287.6,1012.1,56.5,9.6,,,,,2016-04-15T06:18:16,2016-04-15T19:19:07,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-16,4/16/2016,San_Diego,234,0.098674513,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.8,36,0.2,0.051,47,4/16/2016,77.5,55.7,67.6,77.5,55.7,67.6,40.6,41.3,0,0,0,,0,0,23,17.2,317.7,1014.9,9.4,9.9,,,,,2016-04-16T06:17:05,2016-04-16T19:19:50,0.36,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-17,4/17/2016,San_Diego,321,0.275048916,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.8,44,0.3,0.057,58,4/17/2016,84,58,71,81.1,58,70.5,37.3,32.4,0,0,0,,0,0,19.7,14.1,309.8,1015.4,0,9.9,,,,,2016-04-17T06:15:55,2016-04-17T19:20:33,0.41,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-18,4/18/2016,San_Diego,295,0.417402123,1,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.8,48,0.6,0.056,54,4/18/2016,84.2,60.9,73.7,81.3,60.9,72.8,34.3,26.4,0,0,0,,0,0,,15.2,320.5,1016.2,13.7,9.9,,,,,2016-04-18T06:14:46,2016-04-18T19:21:16,0.44,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-19,4/19/2016,San_Diego,413,1.089369251,1,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.1,53,0.2,0.058,61,4/19/2016,83.1,62.1,73.4,80.5,62.1,72.9,37.4,29.8,0,0,0,,0,0,,12.8,317.2,1014.2,60.1,9.9,,,,,2016-04-19T06:13:37,2016-04-19T19:22:00,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-20,4/20/2016,San_Diego,375,0.869621986,1,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.2,44,0.1,0.056,54,4/20/2016,80.8,59.4,71,79.4,59.4,70.9,42.4,37.8,0,0,0,,0,0,,16.1,319.7,1012.9,47,9.8,,,,,2016-04-20T06:12:29,2016-04-20T19:22:43,0.49,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-21,4/21/2016,San_Diego,265,0.331016237,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1,41,0.2,0.037,34,4/21/2016,73.5,59.2,67.1,73.5,59.2,67.1,49.6,54.5,0,0,0,,0,0,20.8,14.1,309,1012.6,73.6,9.9,,,,,2016-04-21T06:11:21,2016-04-21T19:23:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-22,4/22/2016,San_Diego,268,0.254409159,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,9,0.3,0.041,38,4/22/2016,70.1,62.6,65.6,70.1,62.6,65.6,55.5,70.2,0,0,0,,0,0,21.9,13,316.8,1015,72.9,9.9,,,,,2016-04-22T06:10:15,2016-04-22T19:24:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-23,4/23/2016,San_Diego,229,0.074781104,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.5,17,0.1,0.05,46,4/23/2016,69.6,61.8,64.8,69.6,61.8,64.8,51.7,63.1,0,0,0,,0,0,17.2,14,292.3,1016.3,49.2,9.9,,,,,2016-04-23T06:09:09,2016-04-23T19:24:53,0.51,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-24,4/24/2016,San_Diego,171,-0.486230241,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.8,31,0.3,0.046,43,4/24/2016,66.6,58.1,62.8,66.6,58.1,62.8,52.8,69.9,0,0,0,,0,0,23,13,200.1,1013.7,49.7,9.9,,,,,2016-04-24T06:08:04,2016-04-24T19:25:37,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-25,4/25/2016,San_Diego,162,-0.257349542,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,14,0.4,0.043,40,4/25/2016,62.6,58.1,60.1,62.6,58.1,60.1,46.2,60.2,0,0,0,,0,0,24.1,16.9,262.5,1014.4,83.5,9.5,,,,,2016-04-25T06:07:00,2016-04-25T19:26:21,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-26,4/26/2016,San_Diego,179,-0.098985901,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.5,27,0.1,0.045,42,4/26/2016,65.5,56,61,65.5,56,61,47,60.3,0,0,0,,0,0,,13.1,224.5,1015.5,52.2,9.8,,,,,2016-04-26T06:05:57,2016-04-26T19:27:05,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-27,4/27/2016,San_Diego,171,-0.166076769,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.8,32,0.1,0.045,42,4/27/2016,65.4,57.2,61.3,65.4,57.2,61.3,50.2,67.2,0,0,0,,0,0,23,16,224.1,1012.2,70.7,9.6,,,,,2016-04-27T06:04:55,2016-04-27T19:27:48,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-28,4/28/2016,San_Diego,171,-0.14514967,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,9,0.1,0.043,40,4/28/2016,63.4,57.8,60,63.4,57.8,60,47,62.3,0,0,0,,0,0,21.9,16.6,254.9,1012.3,84.1,9.9,,,,,2016-04-28T06:03:54,2016-04-28T19:28:32,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-29,4/29/2016,San_Diego,120,-0.496324838,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.5,28,0.1,0.043,40,4/29/2016,66.2,58.3,61.7,66.2,58.3,61.7,49.5,64.4,0,0,0,,0,0,36.7,12.5,219,1015.7,83.3,9.9,,,,,2016-04-29T06:02:54,2016-04-29T19:29:16,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-04-30,4/30/2016,San_Diego,186,-0.141849082,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.3,11,0.2,0.042,39,4/30/2016,64.8,56.2,60.3,64.8,56.2,60.3,49.9,69.2,0,0,0,,0,0,32.2,14.1,214.2,1011.1,69.4,9,,,,,2016-04-30T06:01:55,2016-04-30T19:30:00,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-01,5/1/2016,San_Diego,202,-0.326426714,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.5,20,0.1,0.042,39,5/1/2016,66.6,59.4,62.1,66.6,59.4,62.1,51.6,69,0,0,0,,0,0,,10,210.7,1013.4,60.9,9.8,,,,,2016-05-01T06:00:57,2016-05-01T19:30:44,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-02,5/2/2016,San_Diego,158,-0.275474451,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.6,23,0.1,0.038,35,5/2/2016,69,57.4,63.2,69,57.4,63.2,53.5,71,0,0,0,,0,0,,15.5,308.9,1015.9,39.8,9.9,,,,,2016-05-02T06:00:00,2016-05-02T19:31:28,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-03,5/3/2016,San_Diego,159,-0.198412333,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.4,19,0.2,0.043,40,5/3/2016,68.2,59.6,63.6,68.2,59.6,63.6,55.2,74.3,0,0,0,,0,0,26.4,10.7,306.6,1014.7,56.8,9.4,,,,,2016-05-03T05:59:04,2016-05-03T19:32:12,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-04,5/4/2016,San_Diego,171,-0.163710533,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,8,0.1,0.044,41,5/4/2016,65.5,59.9,62.2,65.5,59.9,62.2,52.9,71.5,0,0,0,,0,0,17.2,9.9,263.6,1014.3,90.6,9.9,,,,,2016-05-04T05:58:09,2016-05-04T19:32:56,0.97,Overcast,Cloudy skies throughout the day.,cloudy,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-05,5/5/2016,San_Diego,200,0.004791542,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,6,0.1,0.033,31,5/5/2016,66,60.9,63.3,66,60.9,63.3,51.2,65,0.03,100,4.17,rain,0,0,,12.8,227.1,1013.2,92.1,9.8,,,,,2016-05-05T05:57:16,2016-05-05T19:33:40,0.99,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-06,5/6/2016,San_Diego,226,0.045308414,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.3,17,0.1,0.036,33,5/6/2016,65.8,58.1,61.2,65.8,58.1,61.2,53.5,76.5,0.49,100,45.83,rain,0,0,19.7,11.8,211.5,1012.7,85.8,9.2,,,,,2016-05-06T05:56:23,2016-05-06T19:34:24,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-07,5/7/2016,San_Diego,239,0.130302748,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.3,15,0.1,0.036,33,5/7/2016,67,58.1,62.5,67,58.1,62.5,52.6,70.5,0,0,0,,0,0,16.1,12.9,233.1,1014.9,69.9,9.8,,,,,2016-05-07T05:55:32,2016-05-07T19:35:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-08,5/8/2016,San_Diego,298,0.164494865,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.4,12,0.1,0.035,32,5/8/2016,68.5,59.7,63.9,68.5,59.7,63.9,52.1,66.1,0,0,0,,0,0,23,13.3,303.9,1014.7,65.7,9.9,,,,,2016-05-08T05:54:42,2016-05-08T19:35:51,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-09,5/9/2016,San_Diego,223,0.057856599,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,13,0.1,0.035,32,5/9/2016,69.4,61.2,64.6,69.4,61.2,64.6,53.7,68.1,0.04,100,4.17,rain,0,0,47.7,14.2,309.8,1015,70.4,9.9,,,,,2016-05-09T05:53:53,2016-05-09T19:36:35,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-10,5/10/2016,San_Diego,159,-0.195594101,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,11,0.2,0.041,38,5/10/2016,69.5,62.2,64.8,69.5,62.2,64.8,53.7,67.5,0,0,0,,0,0,32.2,12.8,298.4,1015.4,88.4,9.9,,,,,2016-05-10T05:53:05,2016-05-10T19:37:18,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-11,5/11/2016,San_Diego,122,-0.410040122,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,12,0.1,0.044,41,5/11/2016,69.5,62.5,65,69.5,62.5,65,55.7,71.9,0,0,0,,0,0,21.9,15.1,309.8,1016.2,93.9,9.7,,,,,2016-05-11T05:52:19,2016-05-11T19:38:01,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-12,5/12/2016,San_Diego,122,-0.388965677,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,13,0.1,0.046,43,5/12/2016,68.7,62,64.2,68.7,62,64.2,56.4,75.9,0,0,0,,0,0,,10.5,307.4,1016.3,86.2,9.2,,,,,2016-05-12T05:51:34,2016-05-12T19:38:44,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2016-05-13,5/13/2016,San_Diego,143,-0.373815789,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.3,12,0.1,0.045,42,5/13/2016,68.5,61.4,64.1,68.5,61.4,64.1,55.2,73,0,0,0,,0,0,,9.1,278.7,1016,83.8,9.5,,,,,2016-05-13T05:50:50,2016-05-13T19:39:27,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
